id,count
0,88.94061302681992
1,221.17816091954023
2,76.03065134099617
4,28.114942528735632
5,59.88122605363985
10,114.17432950191571
11,211.25670498084293
12,324.93486590038316
15,40.1360153256705
17,127.5823754789272
18,300.7183908045977
23,247.43486590038313
25,87.92528735632185
26,39.47701149425287
31,204.22988505747125
39,144.93295019157088
40,26.701149425287355
41,171.4808429118774
42,374.61494252873564
43,153.47892720306513
51,198.15900383141764
52,85.55555555555556
54,17.298850574712645
60,138.13601532567048
61,153.27969348659005
62,108.07088122605364
63,28.800766283524904
65,112.12068965517241
66,109.51532567049809
68,130.97701149425288
71,72.68199233716476
80,30.149425287356323
82,69.54980842911877
94,136.44444444444446
98,258.9501915708812
101,34.69731800766284
102,140.10153256704982
107,87.55172413793103
112,234.82183908045977
113,67.2911877394636
115,52.371647509578544
116,117.09961685823755
120,156.9463601532567
121,73.26628352490421
122,333.16283524904213
132,205.90613026819923
143,74.35823754789271
147,63.54022988505747
150,17.82375478927203
151,84.3103448275862
152,219.57088122605364
153,88.7816091954023
155,171.4808429118774
156,63.48275862068966
159,188.03639846743295
161,125.99616858237547
163,47.96743295019157
177,167.6206896551724
186,16.128352490421456
188,19.160919540229884
190,84.84674329501915
191,88.33716475095785
192,267.411877394636
195,310.95402298850576
200,151.69157088122606
209,315.96743295019155
210,14.191570881226054
211,209.95977011494253
214,142.54980842911877
215,24.055555555555557
218,102.455938697318
219,32.662835249042146
222,130.89846743295018
225,14.96551724137931
228,314.4272030651341
236,200.31417624521072
241,37.75670498084291
242,172.48467432950193
243,201.3065134099617
245,17.84865900383142
247,249.72988505747125
251,131.28352490421457
252,79.05172413793103
253,78.14942528735632
254,89.20114942528735
258,323.7835249042146
260,48.2088122605364
261,176.69157088122606
265,86.69157088122606
266,275.2490421455939
267,300.20306513409963
269,150.5191570881226
270,67.40421455938697
275,99.44252873563218
278,37.23371647509578
279,84.32950191570882
286,85.93295019157088
287,28.96360153256705
288,214.2816091954023
289,149.05555555555554
293,18.5
294,137.50383141762453
297,32.45019157088122
302,122.93103448275862
303,69.75862068965517
304,62.4080459770115
307,102.62068965517241
309,15.614942528735632
311,174.07662835249042
312,122.58045977011494
314,173.9022988505747
315,204.50574712643677
319,161.683908045977
322,109.02490421455938
323,66.36590038314176
325,113.10919540229885
327,236.98467432950193
330,37.54597701149425
332,203.43103448275863
333,17.183908045977013
338,101.69540229885058
341,114.28544061302682
345,184.30842911877394
348,121.97318007662835
349,47.434865900383144
350,115.89272030651341
352,49.440613026819925
355,17.371647509578544
356,234.84099616858236
358,55.14176245210728
363,127.16283524904215
369,186.38122605363984
371,18.756704980842912
372,138.90038314176246
375,299.34674329501917
380,134.00191570881225
388,45.09578544061303
391,137.34865900383141
392,261.3582375478927
393,373.8888888888889
394,194.96360153256705
396,27.07471264367816
401,35.58620689655172
407,84.94061302681992
409,99.8544061302682
410,108.39272030651341
416,109.4367816091954
418,114.96360153256705
420,144.4463601532567
421,219.71455938697318
422,122.3544061302682
424,288.16858237547893
428,331.90421455938696
429,224.3352490421456
431,162.67241379310346
435,13.74904214559387
439,111.46743295019157
441,12.996168582375478
447,80.85823754789271
449,124.0632183908046
451,138.38888888888889
452,16.590038314176244
454,208.01724137931035
458,235.85249042145594
463,126.11302681992338
467,14.149425287356323
470,240.23371647509578
471,152.095785440613
474,286.99233716475095
478,15.14367816091954
483,126.83333333333333
484,109.34865900383141
485,84.44827586206897
486,129.2030651340996
491,96.28735632183908
494,102.97126436781609
495,235.61302681992336
497,203.6417624521073
499,156.3582375478927
515,114.75862068965517
518,225.78544061302682
521,189.72988505747125
525,145.20689655172413
529,252.43103448275863
532,143.61111111111111
534,80.20498084291188
540,93.71264367816092
544,297.4846743295019
547,167.28927203065135
549,45.18390804597701
563,35.747126436781606
564,149.15708812260536
567,124.32375478927203
572,107.99233716475096
577,110.09003831417624
578,237.17049808429118
585,340.21264367816093
588,136.53065134099617
589,115.01149425287356
590,104.58429118773947
592,16.114942528735632
594,232.272030651341
596,15.46168582375479
598,343.1704980842912
599,139.66666666666666
605,32.60344827586207
606,124.772030651341
607,256.13984674329504
608,216.61302681992336
609,63.21072796934866
610,286.51340996168585
611,190.6743295019157
614,130.59386973180077
615,218.32758620689654
616,246.16283524904213
617,127.50574712643679
618,240.27969348659005
624,118.11877394636015
629,131.227969348659
631,90.4367816091954
633,93.47318007662835
637,25.542145593869733
638,100.0632183908046
643,64.87931034482759
644,143.35249042145594
645,37.252873563218394
646,205.55747126436782
648,185.01340996168582
650,35.47892720306513
651,202.30842911877394
652,268.93486590038316
656,115.91570881226053
657,17.586206896551722
659,84.67624521072797
660,194.93103448275863
662,101.14176245210729
665,378.5057471264368
675,324.3352490421456
681,155.03639846743295
682,205.50191570881225
685,19.921455938697317
686,198.60919540229884
689,24.055555555555557
696,138.76436781609195
703,142.316091954023
704,95.16091954022988
705,137.56704980842912
714,231.8793103448276
717,98.53831417624521
718,14.789272030651341
720,74.38697318007662
721,253.8793103448276
723,229.16283524904213
726,182.55555555555554
728,146.78352490421457
730,205.07662835249042
731,27.155172413793103
734,347.5977011494253
737,76.24329501915709
738,18.31226053639847
745,144.81800766283524
746,25.735632183908045
749,232.22605363984675
752,24.517241379310345
753,159.8735632183908
758,229.67816091954023
765,15.860153256704981
766,227.77586206896552
768,85.34099616858238
769,184.92528735632183
774,130.99425287356323
775,102.85823754789271
781,52.4367816091954
784,329.93486590038316
794,19.25095785440613
795,276.8199233716475
796,80.39272030651341
802,151.74904214559388
803,217.76053639846742
805,36.12452107279694
806,287.69348659003833
807,98.40229885057471
809,15.448275862068966
810,158.75670498084293
812,203.75095785440612
814,116.43486590038314
818,247.59386973180077
819,143.9367816091954
825,60.434865900383144
836,110.34099616858238
839,121.40038314176245
847,262.87164750957857
848,184.6455938697318
851,110.17816091954023
852,134.17049808429118
853,31.227969348659006
857,140.87164750957854
858,46.469348659003835
859,224.77969348659005
861,22.737547892720308
867,96.73563218390805
870,221.41954022988506
871,209.5785440613027
872,203.19731800766283
874,356.4521072796935
881,188.74521072796935
886,135.42528735632183
890,55.31609195402299
895,167.84291187739464
899,84.93295019157088
900,276.56513409961684
901,260.0498084291188
902,227.48850574712642
903,42.01149425287356
913,256.90038314176246
918,194.59195402298852
923,128.32375478927204
924,40.77777777777778
926,26.344827586206897
927,19.27777777777778
930,219.01532567049807
934,32.11494252873563
937,132.8582375478927
939,147.7375478927203
941,82.31226053639847
942,377.2701149425287
946,271.9367816091954
950,98.36973180076629
953,78.75095785440612
959,94.48850574712644
961,27.808429118773947
962,82.61302681992338
964,54.758620689655174
969,182.43295019157088
971,147.9655172413793
976,41.61494252873563
978,238.80842911877394
980,241.30459770114942
981,135.74137931034483
990,371.93869731800766
993,18.980842911877396
996,21.649425287356323
998,326.27969348659
999,166.183908045977
1006,118.33141762452107
1008,14.168582375478927
1013,28.39272030651341
1015,99.54597701149426
1016,119.46168582375479
1022,303.89463601532566
1026,217.72605363984675
1028,233.66858237547893
1031,76.0095785440613
1034,46.01149425287356
1037,165.40996168582376
1040,63.14176245210728
1042,20.371647509578544
1046,19.42911877394636
1048,99.15134099616859
1049,107.20114942528735
1050,68.6455938697318
1051,211.69540229885058
1052,235.72988505747125
1055,211.5977011494253
1060,154.47318007662835
1064,26.114942528735632
1066,64.32950191570882
1071,98.62835249042146
1073,14.687739463601533
1089,200.6551724137931
1091,91.23563218390805
1092,69.4904214559387
1093,245.36206896551724
1096,311.8141762452107
1097,225.90996168582376
1098,19.18199233716475
1099,37.00574712643678
1102,184.97318007662835
1107,98.92911877394636
1109,41.02681992337165
1111,136.44252873563218
1112,114.77969348659003
1114,303.2318007662835
1116,290.9272030651341
1117,112.45402298850574
1118,81.66858237547893
1122,128.05938697318007
1124,164.4750957854406
1127,122.39080459770115
1133,219.70114942528735
1134,38.417624521072796
1135,149.50766283524905
1139,299.14367816091954
1143,52.81417624521073
1150,120.67049808429118
1151,114.3639846743295
1153,277.1513409961686
1155,27.183908045977013
1162,27.199233716475096
1163,217.57471264367817
1166,21.306513409961685
