id,count
0,90.059
1,228.602
2,93.849
4,29.262
5,65.962
10,115.714
11,161.163
12,327.284
15,39.944
17,127.11
18,299.138
23,246.883
25,86.84
26,40.188
31,204.692
39,146.305
40,26.511
41,185.378
42,374.898
43,151.326
51,199.295
52,85.855
54,17.715
60,138.357
61,151.689
62,107.26
63,28.794
65,113.614
66,110.516
68,130.873
71,73.158
80,29.841
82,69.434
94,136.171
98,259.681
101,34.245
102,133.696
107,152.476
112,235.166
113,74.013
115,52.774
116,118.292
120,153.325
121,80.975
122,331.676
132,205.268
143,77.974
147,62.323
150,17.754
151,84.342
152,220.985
153,88.817
155,176.991
156,116.73
159,187.68
161,122.134
163,48.759
177,166.308
186,16.409
188,19.747
190,88.672
191,89.315
192,264.413
195,309.077
200,153.177
209,313.902
210,14.259
211,215.916
214,143.558
215,23.37
218,101.551
219,32.627
222,132.388
225,14.921
228,313.887
236,202.209
241,37.759
242,168.003
243,208.462
245,17.653
247,250.966
251,125.808
252,78.516
253,80.627
254,89.952
258,320.984
260,47.889
261,170.699
265,87.101
266,278.664
267,296.737
269,150.879
270,67.559
275,99.961
278,36.725
279,84.88
286,89.575
287,28.981
288,213.866
289,150.733
293,18.645
294,138.741
297,33.395
302,123.252
303,75.313
304,67.646
307,101.527
309,15.967
311,174.257
312,134.406
314,178.077
315,205.17
319,167.581
322,109.901
323,66.344
325,112.687
327,238.48
330,37.442
332,201.112
333,17.152
338,100.634
341,109.171
345,194.163
348,111.352
349,47.885
350,116.345
352,48.767
355,17.54
356,229.121
358,56.259
363,126.22
369,182.373
371,18.533
372,141.026
375,298.392
380,131.421
388,45.722
391,132.393
392,264.686
393,374.497
394,204.707
396,27.18
401,36.293
407,83.417
409,98.697
410,107.167
416,78.631
418,115.044
420,147.547
421,218.96
422,121.764
424,288.406
428,329.798
429,218.747
431,162.347
435,13.518
439,112.56
441,13.025
447,81.546
449,125.225
451,137.156
452,16.812
454,206.967
458,230.916
463,125.904
467,13.909
470,242.098
471,155.551
474,286.881
478,15.099
483,127.759
484,111.7
485,84.787
486,129.517
491,98.577
494,102.698
495,238.925
497,205.811
499,153.342
515,114.481
518,221.224
521,189.875
525,144.009
529,254.922
532,143.395
534,80.345
540,92.29
544,298.592
547,162.925
549,46.268
563,36.419
564,149.807
567,124.539
572,108.229
577,111.063
